,id,price,category,size,availability,date,country_code
310472,IG7323,80.0,walking-shoes,45 1/3,15,10/01/2025,DE
310473,IG7323,80.0,walking-shoes,46,0,10/01/2025,DE
310474,IG7323,80.0,walking-shoes,46 2/3,0,10/01/2025,DE
310475,IG7323,80.0,walking-shoes,47 1/3,1,10/01/2025,DE
310476,IG7323,80.0,walking-shoes,48,1,10/01/2025,DE
310477,IG7323,80.0,walking-shoes,49 1/3,0,10/01/2025,DE
310478,GW6440,38.0,walking-shoes,28,15,10/01/2025,DE
310479,GW6440,38.0,walking-shoes,28 1/2,15,10/01/2025,DE
310480,GW6440,38.0,walking-shoes,29,15,10/01/2025,DE
310481,GW6440,38.0,walking-shoes,30,15,10/01/2025,DE
310482,GW6440,38.0,walking-shoes,30 1/2,15,10/01/2025,DE
310483,GW6440,38.0,walking-shoes,31,15,10/01/2025,DE
310484,GW6440,38.0,walking-shoes,31 1/2,15,10/01/2025,DE
310485,GW6440,38.0,walking-shoes,32,15,10/01/2025,DE
310486,GW6440,38.0,walking-shoes,33,15,10/01/2025,DE
310487,GW6440,38.0,walking-shoes,33 1/2,15,10/01/2025,DE
310488,GW6440,38.0,walking-shoes,34,15,10/01/2025,DE
310489,GW6440,38.0,walking-shoes,35,15,10/01/2025,DE
310490,GW6440,38.0,walking-shoes,35 1/2,15,10/01/2025,DE
310491,GW6440,38.0,walking-shoes,36,15,10/01/2025,DE
310492,GW6440,38.0,walking-shoes,36 2/3,15,10/01/2025,DE
310493,GW6440,38.0,walking-shoes,37 1/3,15,10/01/2025,DE
310494,GW6440,38.0,walking-shoes,38,15,10/01/2025,DE
310495,GW6440,38.0,walking-shoes,38 2/3,15,10/01/2025,DE
310496,GW6440,38.0,walking-shoes,39 1/3,15,10/01/2025,DE
310497,GW6440,38.0,walking-shoes,40,0,10/01/2025,DE
310498,HQ4207,180.0,walking-shoes,35 1/2,0,10/01/2025,DE
310499,HQ4207,180.0,walking-shoes,36,15,10/01/2025,DE
310500,HQ4207,180.0,walking-shoes,36 2/3,15,10/01/2025,DE
310501,HQ4207,180.0,walking-shoes,37 1/3,15,10/01/2025,DE
310502,HQ4207,180.0,walking-shoes,38,15,10/01/2025,DE
310503,HQ4207,180.0,walking-shoes,38 2/3,15,10/01/2025,DE
310504,HQ4207,180.0,walking-shoes,39 1/3,15,10/01/2025,DE
310505,HQ4207,180.0,walking-shoes,40,15,10/01/2025,DE
310506,HQ4207,180.0,walking-shoes,40 2/3,15,10/01/2025,DE
310507,HQ4207,180.0,walking-shoes,41 1/3,15,10/01/2025,DE
310508,HQ4207,180.0,walking-shoes,42,0,10/01/2025,DE
310509,HQ4207,180.0,walking-shoes,42 2/3,0,10/01/2025,DE
310510,HQ4207,180.0,walking-shoes,43 1/3,2,10/01/2025,DE
310511,HQ4207,180.0,walking-shoes,44,0,10/01/2025,DE
310512,HQ4207,180.0,walking-shoes,44 2/3,0,10/01/2025,DE
310513,HQ4207,180.0,walking-shoes,45 1/3,0,10/01/2025,DE
310514,HQ1049,150.0,walking-shoes,36,0,10/01/2025,DE
310515,HQ1049,150.0,walking-shoes,36 2/3,7,10/01/2025,DE
310516,HQ1049,150.0,walking-shoes,37 1/3,6,10/01/2025,DE
310517,HQ1049,150.0,walking-shoes,38,15,10/01/2025,DE
310518,HQ1049,150.0,walking-shoes,38 2/3,14,10/01/2025,DE
310519,HQ1049,150.0,walking-shoes,39 1/3,12,10/01/2025,DE
310520,HQ1049,150.0,walking-shoes,40,0,10/01/2025,DE
310521,HQ1049,150.0,walking-shoes,40 2/3,0,10/01/2025,DE
310522,HQ1049,150.0,walking-shoes,41 1/3,1,10/01/2025,DE
310523,HQ1049,150.0,walking-shoes,42,0,10/01/2025,DE
310524,HQ1049,150.0,walking-shoes,42 2/3,0,10/01/2025,DE
310525,HQ1049,150.0,walking-shoes,43 1/3,0,10/01/2025,DE
310526,HQ1049,150.0,walking-shoes,44,0,10/01/2025,DE
310527,HQ1049,150.0,walking-shoes,44 2/3,0,10/01/2025,DE
310528,HQ1049,150.0,walking-shoes,45 1/3,0,10/01/2025,DE
310529,IF7314,90.0,walking-shoes,39 1/3,5,10/01/2025,DE
310530,IF7314,90.0,walking-shoes,40,15,10/01/2025,DE
310531,IF7314,90.0,walking-shoes,40 2/3,15,10/01/2025,DE
310532,IF7314,90.0,walking-shoes,41 1/3,15,10/01/2025,DE
310533,IF7314,90.0,walking-shoes,42,15,10/01/2025,DE
310534,IF7314,90.0,walking-shoes,42 2/3,15,10/01/2025,DE
310535,IF7314,90.0,walking-shoes,43 1/3,15,10/01/2025,DE
310536,IF7314,90.0,walking-shoes,44,15,10/01/2025,DE
310537,IF7314,90.0,walking-shoes,44 2/3,11,10/01/2025,DE
310538,IF7314,90.0,walking-shoes,45 1/3,7,10/01/2025,DE
310539,IF7314,90.0,walking-shoes,46,8,10/01/2025,DE
310540,IF7314,90.0,walking-shoes,46 2/3,3,10/01/2025,DE
310541,IF7314,90.0,walking-shoes,47 1/3,5,10/01/2025,DE
310542,IF7314,90.0,walking-shoes,48,0,10/01/2025,DE
310543,IF7314,90.0,walking-shoes,49 1/3,0,10/01/2025,DE
310544,HQ4206,180.0,walking-shoes,35 1/2,0,10/01/2025,DE
310545,HQ4206,180.0,walking-shoes,36,15,10/01/2025,DE
310546,HQ4206,180.0,walking-shoes,36 2/3,15,10/01/2025,DE
310547,HQ4206,180.0,walking-shoes,37 1/3,15,10/01/2025,DE
310548,HQ4206,180.0,walking-shoes,38,15,10/01/2025,DE
310549,HQ4206,180.0,walking-shoes,38 2/3,15,10/01/2025,DE
310550,HQ4206,180.0,walking-shoes,39 1/3,15,10/01/2025,DE
310551,HQ4206,180.0,walking-shoes,40,15,10/01/2025,DE
310552,HQ4206,180.0,walking-shoes,40 2/3,15,10/01/2025,DE
310553,HQ4206,180.0,walking-shoes,41 1/3,15,10/01/2025,DE
310554,HQ4206,180.0,walking-shoes,42,15,10/01/2025,DE
310555,HQ4206,180.0,walking-shoes,42 2/3,5,10/01/2025,DE
310556,HQ4206,180.0,walking-shoes,43 1/3,0,10/01/2025,DE
310557,HQ4206,180.0,walking-shoes,44,0,10/01/2025,DE
310558,HQ4206,180.0,walking-shoes,44 2/3,0,10/01/2025,DE
310559,HQ4206,180.0,walking-shoes,45 1/3,0,10/01/2025,DE
310560,GW6453,38.0,walking-shoes,28,15,10/01/2025,DE
310561,GW6453,38.0,walking-shoes,28 1/2,8,10/01/2025,DE
310562,GW6453,38.0,walking-shoes,29,15,10/01/2025,DE
310563,GW6453,38.0,walking-shoes,30,15,10/01/2025,DE
310564,GW6453,38.0,walking-shoes,30 1/2,2,10/01/2025,DE
310565,GW6453,38.0,walking-shoes,31,15,10/01/2025,DE
310566,GW6453,38.0,walking-shoes,31 1/2,1,10/01/2025,DE
310567,GW6453,38.0,walking-shoes,32,15,10/01/2025,DE
310568,GW6453,38.0,walking-shoes,33,15,10/01/2025,DE
310569,GW6453,38.0,walking-shoes,33 1/2,15,10/01/2025,DE
310570,GW6453,38.0,walking-shoes,34,0,10/01/2025,DE
310571,GW6453,38.0,walking-shoes,35,15,10/01/2025,DE
310572,GW6453,38.0,walking-shoes,35 1/2,15,10/01/2025,DE
310573,GW6453,38.0,walking-shoes,36,15,10/01/2025,DE
310574,GW6453,38.0,walking-shoes,36 2/3,15,10/01/2025,DE
310575,GW6453,38.0,walking-shoes,37 1/3,15,10/01/2025,DE
310576,GW6453,38.0,walking-shoes,38,15,10/01/2025,DE
310577,GW6453,38.0,walking-shoes,38 2/3,15,10/01/2025,DE
310578,GW6453,38.0,walking-shoes,39 1/3,15,10/01/2025,DE
310579,GW6453,38.0,walking-shoes,40,15,10/01/2025,DE
310580,ID7847,120.0,walking-shoes,38 2/3,0,10/01/2025,DE
310581,ID7847,120.0,walking-shoes,39 1/3,1,10/01/2025,DE
310582,ID7847,120.0,walking-shoes,40,0,10/01/2025,DE
310583,ID7847,120.0,walking-shoes,40 2/3,0,10/01/2025,DE
310584,ID7847,120.0,walking-shoes,41 1/3,7,10/01/2025,DE
310585,ID7847,120.0,walking-shoes,42,3,10/01/2025,DE
310586,ID7847,120.0,walking-shoes,42 2/3,4,10/01/2025,DE
310587,ID7847,120.0,walking-shoes,43 1/3,1,10/01/2025,DE
310588,ID7847,120.0,walking-shoes,44,4,10/01/2025,DE
310589,ID7847,120.0,walking-shoes,44 2/3,10,10/01/2025,DE
310590,ID7847,120.0,walking-shoes,45 1/3,2,10/01/2025,DE
310591,ID7847,120.0,walking-shoes,46,5,10/01/2025,DE
310592,ID7847,120.0,walking-shoes,46 2/3,4,10/01/2025,DE
310593,ID7847,120.0,walking-shoes,47 1/3,4,10/01/2025,DE
310594,ID7847,120.0,walking-shoes,48,0,10/01/2025,DE
310595,ID7847,120.0,walking-shoes,49 1/3,0,10/01/2025,DE
310596,ID7847,120.0,walking-shoes,50 2/3,0,10/01/2025,DE
310597,GW6503,40.0,walking-shoes,28,15,10/01/2025,DE
310598,GW6503,40.0,walking-shoes,28 1/2,15,10/01/2025,DE
310599,GW6503,40.0,walking-shoes,29,15,10/01/2025,DE
310600,GW6503,40.0,walking-shoes,30,15,10/01/2025,DE
310601,GW6503,40.0,walking-shoes,30 1/2,15,10/01/2025,DE
310602,GW6503,40.0,walking-shoes,31,15,10/01/2025,DE
310603,GW6503,40.0,walking-shoes,31 1/2,15,10/01/2025,DE
310604,GW6503,40.0,walking-shoes,32,15,10/01/2025,DE
310605,GW6503,40.0,walking-shoes,33,15,10/01/2025,DE
310606,GW6503,40.0,walking-shoes,33 1/2,15,10/01/2025,DE
310607,GW6503,40.0,walking-shoes,34,15,10/01/2025,DE
310608,GW6503,40.0,walking-shoes,35,15,10/01/2025,DE
310609,GW6503,40.0,walking-shoes,35 1/2,15,10/01/2025,DE
310610,GW6503,40.0,walking-shoes,36,15,10/01/2025,DE
310611,GW6503,40.0,walking-shoes,36 2/3,15,10/01/2025,DE
310612,GW6503,40.0,walking-shoes,37 1/3,15,10/01/2025,DE
310613,GW6503,40.0,walking-shoes,38,15,10/01/2025,DE
310614,GW6503,40.0,walking-shoes,38 2/3,15,10/01/2025,DE
310615,GW6503,40.0,walking-shoes,39 1/3,15,10/01/2025,DE
310616,GW6503,40.0,walking-shoes,40,15,10/01/2025,DE
310617,IF1726,40.0,walking-shoes,28,6,10/01/2025,DE
310618,IF1726,40.0,walking-shoes,28 1/2,6,10/01/2025,DE
310619,IF1726,40.0,walking-shoes,29,15,10/01/2025,DE
310620,IF1726,40.0,walking-shoes,30,15,10/01/2025,DE
310621,IF1726,40.0,walking-shoes,30 1/2,0,10/01/2025,DE
310622,IF1726,40.0,walking-shoes,31,15,10/01/2025,DE
310623,IF1726,40.0,walking-shoes,31 1/2,3,10/01/2025,DE
310624,IF1726,40.0,walking-shoes,32,15,10/01/2025,DE
310625,IF1726,40.0,walking-shoes,33,15,10/01/2025,DE
310626,IF1726,40.0,walking-shoes,33 1/2,15,10/01/2025,DE
310627,IF1726,40.0,walking-shoes,34,15,10/01/2025,DE
310628,IF1726,40.0,walking-shoes,35,15,10/01/2025,DE
310629,IF1726,40.0,walking-shoes,35 1/2,14,10/01/2025,DE
310630,IF1726,40.0,walking-shoes,36,15,10/01/2025,DE
310631,IF1726,40.0,walking-shoes,36 2/3,15,10/01/2025,DE
310632,IF1726,40.0,walking-shoes,37 1/3,15,10/01/2025,DE
310633,IF1726,40.0,walking-shoes,38,15,10/01/2025,DE
310634,IF1726,40.0,walking-shoes,38 2/3,15,10/01/2025,DE
310635,IF1726,40.0,walking-shoes,39 1/3,15,10/01/2025,DE
310636,IF1726,40.0,walking-shoes,40,15,10/01/2025,DE
310637,IG7324,80.0,walking-shoes,39 1/3,0,10/01/2025,DE
310638,IG7324,80.0,walking-shoes,40,0,10/01/2025,DE
310639,IG7324,80.0,walking-shoes,40 2/3,6,10/01/2025,DE
310640,IG7324,80.0,walking-shoes,41 1/3,3,10/01/2025,DE
310641,IG7324,80.0,walking-shoes,42,15,10/01/2025,DE
310642,IG7324,80.0,walking-shoes,42 2/3,15,10/01/2025,DE
310643,IG7324,80.0,walking-shoes,43 1/3,15,10/01/2025,DE
310644,IG7324,80.0,walking-shoes,44,15,10/01/2025,DE
310645,IG7324,80.0,walking-shoes,44 2/3,15,10/01/2025,DE
310646,IG7324,80.0,walking-shoes,45 1/3,15,10/01/2025,DE
310647,IG7324,80.0,walking-shoes,46,15,10/01/2025,DE
310648,IG7324,80.0,walking-shoes,46 2/3,2,10/01/2025,DE
310649,IG7324,80.0,walking-shoes,47 1/3,1,10/01/2025,DE
310650,IG7324,80.0,walking-shoes,48,0,10/01/2025,DE
310651,IG7324,80.0,walking-shoes,49 1/3,0,10/01/2025,DE
310652,ID0334,60.0,walking-shoes,28,1,10/01/2025,DE
310653,ID0334,60.0,walking-shoes,28 1/2,2,10/01/2025,DE
310654,ID0334,60.0,walking-shoes,29,2,10/01/2025,DE
310655,ID0334,60.0,walking-shoes,30,1,10/01/2025,DE
310656,ID0334,60.0,walking-shoes,30 1/2,5,10/01/2025,DE
310657,ID0334,60.0,walking-shoes,31,0,10/01/2025,DE
310658,ID0334,60.0,walking-shoes,31 1/2,6,10/01/2025,DE
310659,ID0334,60.0,walking-shoes,32,6,10/01/2025,DE
310660,ID0334,60.0,walking-shoes,33,1,10/01/2025,DE
310661,ID0334,60.0,walking-shoes,33 1/2,1,10/01/2025,DE
310662,ID0334,60.0,walking-shoes,34,1,10/01/2025,DE
310663,ID0334,60.0,walking-shoes,35,0,10/01/2025,DE
310664,ID0334,60.0,walking-shoes,35 1/2,3,10/01/2025,DE
310665,ID0334,60.0,walking-shoes,36,0,10/01/2025,DE
310666,ID0334,60.0,walking-shoes,36 2/3,0,10/01/2025,DE
310667,ID0334,60.0,walking-shoes,37 1/3,0,10/01/2025,DE
310668,ID0334,60.0,walking-shoes,38,5,10/01/2025,DE
310669,ID0334,60.0,walking-shoes,38 2/3,6,10/01/2025,DE
310670,ID0334,60.0,walking-shoes,39 1/3,10,10/01/2025,DE
310671,ID0334,60.0,walking-shoes,40,11,10/01/2025,DE
310672,HP8600,120.0,walking-shoes,38 2/3,0,10/01/2025,DE
310673,HP8600,120.0,walking-shoes,39 1/3,0,10/01/2025,DE
310674,HP8600,120.0,walking-shoes,40,0,10/01/2025,DE
310675,HP8600,120.0,walking-shoes,40 2/3,2,10/01/2025,DE
310676,HP8600,120.0,walking-shoes,41 1/3,5,10/01/2025,DE
310677,HP8600,120.0,walking-shoes,42,1,10/01/2025,DE
310678,HP8600,120.0,walking-shoes,42 2/3,2,10/01/2025,DE
310679,HP8600,120.0,walking-shoes,43 1/3,2,10/01/2025,DE
310680,HP8600,120.0,walking-shoes,44,3,10/01/2025,DE
310681,HP8600,120.0,walking-shoes,44 2/3,9,10/01/2025,DE
310682,HP8600,120.0,walking-shoes,45 1/3,12,10/01/2025,DE
310683,HP8600,120.0,walking-shoes,46,15,10/01/2025,DE
310684,HP8600,120.0,walking-shoes,46 2/3,2,10/01/2025,DE
310685,HP8600,120.0,walking-shoes,47 1/3,6,10/01/2025,DE
310686,HP8600,120.0,walking-shoes,48,1,10/01/2025,DE
310687,HP8600,120.0,walking-shoes,49 1/3,0,10/01/2025,DE
310688,HP8600,120.0,walking-shoes,50 2/3,0,10/01/2025,DE
310689,GW1988,33.0,walking-shoes,19,15,10/01/2025,DE
310690,GW1988,33.0,walking-shoes,20,15,10/01/2025,DE
310691,GW1988,33.0,walking-shoes,21,15,10/01/2025,DE
310692,GW1988,33.0,walking-shoes,22,15,10/01/2025,DE
310693,GW1988,33.0,walking-shoes,23,15,10/01/2025,DE
310694,GW1988,33.0,walking-shoes,23 1/2,15,10/01/2025,DE
310695,GW1988,33.0,walking-shoes,24,11,10/01/2025,DE
310696,GW1988,33.0,walking-shoes,25,15,10/01/2025,DE
310697,GW1988,33.0,walking-shoes,25 1/2,15,10/01/2025,DE
310698,GW1988,33.0,walking-shoes,26,15,10/01/2025,DE
310699,GW1988,33.0,walking-shoes,26 1/2,15,10/01/2025,DE
310700,GW1988,33.0,walking-shoes,27,15,10/01/2025,DE
310701,IF6525,55.0,walking-shoes,28,11,10/01/2025,DE
310702,IF6525,55.0,walking-shoes,28 1/2,6,10/01/2025,DE
310703,IF6525,55.0,walking-shoes,29,8,10/01/2025,DE
310704,IF6525,55.0,walking-shoes,30,9,10/01/2025,DE
310705,IF6525,55.0,walking-shoes,30 1/2,8,10/01/2025,DE
310706,IF6525,55.0,walking-shoes,31,9,10/01/2025,DE
310707,IF6525,55.0,walking-shoes,31 1/2,11,10/01/2025,DE
310708,IF6525,55.0,walking-shoes,32,7,10/01/2025,DE
310709,IF6525,55.0,walking-shoes,33,15,10/01/2025,DE
310710,IF6525,55.0,walking-shoes,33 1/2,15,10/01/2025,DE
310711,IF6525,55.0,walking-shoes,34,15,10/01/2025,DE
310712,IF6525,55.0,walking-shoes,35,15,10/01/2025,DE
310713,IF6525,55.0,walking-shoes,35 1/2,15,10/01/2025,DE
310714,IF6525,55.0,walking-shoes,36,15,10/01/2025,DE
310715,IF6525,55.0,walking-shoes,36 2/3,15,10/01/2025,DE
310716,IF6525,55.0,walking-shoes,37 1/3,15,10/01/2025,DE
310717,IF6525,55.0,walking-shoes,38,15,10/01/2025,DE
310718,IF6525,55.0,walking-shoes,38 2/3,15,10/01/2025,DE
310719,IF6525,55.0,walking-shoes,39 1/3,15,10/01/2025,DE
310720,IF6525,55.0,walking-shoes,40,15,10/01/2025,DE
310741,IG7325,80.0,walking-shoes,39 1/3,0,10/01/2025,DE
310742,IG7325,80.0,walking-shoes,40,1,10/01/2025,DE
310743,IG7325,80.0,walking-shoes,40 2/3,0,10/01/2025,DE
310744,IG7325,80.0,walking-shoes,41 1/3,1,10/01/2025,DE
310745,IG7325,80.0,walking-shoes,42,8,10/01/2025,DE
310746,IG7325,80.0,walking-shoes,42 2/3,4,10/01/2025,DE
310747,IG7325,80.0,walking-shoes,43 1/3,1,10/01/2025,DE
310748,IG7325,80.0,walking-shoes,44,3,10/01/2025,DE
310749,IG7325,80.0,walking-shoes,44 2/3,0,10/01/2025,DE
310750,IG7325,80.0,walking-shoes,45 1/3,0,10/01/2025,DE
310751,IG7325,80.0,walking-shoes,46,0,10/01/2025,DE
310752,IG7325,80.0,walking-shoes,46 2/3,0,10/01/2025,DE
310753,IG7325,80.0,walking-shoes,47 1/3,0,10/01/2025,DE
310754,IG7325,80.0,walking-shoes,48,0,10/01/2025,DE
310755,IG7325,80.0,walking-shoes,49 1/3,0,10/01/2025,DE
310756,IE9062,140.0,walking-shoes,38 2/3,0,10/01/2025,DE
310757,IE9062,140.0,walking-shoes,39 1/3,0,10/01/2025,DE
310758,IE9062,140.0,walking-shoes,40,1,10/01/2025,DE
310759,IE9062,140.0,walking-shoes,40 2/3,13,10/01/2025,DE
310760,IE9062,140.0,walking-shoes,41 1/3,15,10/01/2025,DE
310761,IE9062,140.0,walking-shoes,42,15,10/01/2025,DE
310762,IE9062,140.0,walking-shoes,42 2/3,15,10/01/2025,DE
310763,IE9062,140.0,walking-shoes,43 1/3,15,10/01/2025,DE
310764,IE9062,140.0,walking-shoes,44,15,10/01/2025,DE
310765,IE9062,140.0,walking-shoes,44 2/3,15,10/01/2025,DE
310766,IE9062,140.0,walking-shoes,45 1/3,15,10/01/2025,DE
310767,IE9062,140.0,walking-shoes,46,15,10/01/2025,DE
310768,IE9062,140.0,walking-shoes,46 2/3,15,10/01/2025,DE
310769,IE9062,140.0,walking-shoes,47 1/3,14,10/01/2025,DE
310770,IE9062,140.0,walking-shoes,48,7,10/01/2025,DE
310771,IE9062,140.0,walking-shoes,49 1/3,0,10/01/2025,DE
310772,IE9062,140.0,walking-shoes,50 2/3,0,10/01/2025,DE
310773,HP8918,33.0,walking-shoes,19,15,10/01/2025,DE
310774,HP8918,33.0,walking-shoes,20,15,10/01/2025,DE
310775,HP8918,33.0,walking-shoes,21,15,10/01/2025,DE
310776,HP8918,33.0,walking-shoes,22,15,10/01/2025,DE
310777,HP8918,33.0,walking-shoes,23,15,10/01/2025,DE
310778,HP8918,33.0,walking-shoes,23 1/2,15,10/01/2025,DE
310779,HP8918,33.0,walking-shoes,24,15,10/01/2025,DE
310780,HP8918,33.0,walking-shoes,25,15,10/01/2025,DE
310781,HP8918,33.0,walking-shoes,25 1/2,15,10/01/2025,DE
310782,HP8918,33.0,walking-shoes,26,15,10/01/2025,DE
310783,HP8918,33.0,walking-shoes,26 1/2,15,10/01/2025,DE
310784,HP8918,33.0,walking-shoes,27,15,10/01/2025,DE
310785,GW6425,40.0,walking-shoes,28,15,10/01/2025,DE
310786,GW6425,40.0,walking-shoes,28 1/2,3,10/01/2025,DE
310787,GW6425,40.0,walking-shoes,29,15,10/01/2025,DE
310788,GW6425,40.0,walking-shoes,30,11,10/01/2025,DE
310789,GW6425,40.0,walking-shoes,30 1/2,13,10/01/2025,DE
310790,GW6425,40.0,walking-shoes,31,15,10/01/2025,DE
310791,GW6425,40.0,walking-shoes,31 1/2,15,10/01/2025,DE
310792,GW6425,40.0,walking-shoes,32,15,10/01/2025,DE
310793,GW6425,40.0,walking-shoes,33,15,10/01/2025,DE
310794,GW6425,40.0,walking-shoes,33 1/2,10,10/01/2025,DE
310795,GW6425,40.0,walking-shoes,34,15,10/01/2025,DE
310796,GW6425,40.0,walking-shoes,35,15,10/01/2025,DE
310797,GW6425,40.0,walking-shoes,35 1/2,15,10/01/2025,DE
310798,GW6425,40.0,walking-shoes,36,15,10/01/2025,DE
310799,GW6425,40.0,walking-shoes,36 2/3,15,10/01/2025,DE
310800,GW6425,40.0,walking-shoes,37 1/3,15,10/01/2025,DE
310801,GW6425,40.0,walking-shoes,38,15,10/01/2025,DE
310802,GW6425,40.0,walking-shoes,38 2/3,15,10/01/2025,DE
310803,GW6425,40.0,walking-shoes,39 1/3,15,10/01/2025,DE
310804,GW6425,40.0,walking-shoes,40,15,10/01/2025,DE
310805,HP8612,100.0,walking-shoes,36,0,10/01/2025,DE
310806,HP8612,100.0,walking-shoes,36 2/3,0,10/01/2025,DE
310807,HP8612,100.0,walking-shoes,37 1/3,0,10/01/2025,DE
310808,HP8612,100.0,walking-shoes,38,0,10/01/2025,DE
310809,HP8612,100.0,walking-shoes,38 2/3,0,10/01/2025,DE
310810,HP8612,100.0,walking-shoes,39 1/3,1,10/01/2025,DE
310811,HP8612,100.0,walking-shoes,40,2,10/01/2025,DE
310812,HP8612,100.0,walking-shoes,40 2/3,13,10/01/2025,DE
310813,HP8612,100.0,walking-shoes,41 1/3,1,10/01/2025,DE
310814,HP8612,100.0,walking-shoes,42,15,10/01/2025,DE
310815,HP8612,100.0,walking-shoes,42 2/3,3,10/01/2025,DE
310816,HP8612,100.0,walking-shoes,43 1/3,15,10/01/2025,DE
310817,HP8612,100.0,walking-shoes,44,15,10/01/2025,DE
310818,HP8612,100.0,walking-shoes,44 2/3,2,10/01/2025,DE
310819,HP8612,100.0,walking-shoes,45 1/3,15,10/01/2025,DE
310820,HP8612,100.0,walking-shoes,46,15,10/01/2025,DE
310821,HP8612,100.0,walking-shoes,46 2/3,15,10/01/2025,DE
310822,HP8612,100.0,walking-shoes,47 1/3,12,10/01/2025,DE
310823,HP8612,100.0,walking-shoes,48,5,10/01/2025,DE
310824,HP8612,100.0,walking-shoes,49 1/3,0,10/01/2025,DE
310825,HP8612,100.0,walking-shoes,50 2/3,0,10/01/2025,DE
310826,IG6579,130.0,walking-shoes,38 2/3,9,10/01/2025,DE
310827,IG6579,130.0,walking-shoes,39 1/3,15,10/01/2025,DE
310828,IG6579,130.0,walking-shoes,40,9,10/01/2025,DE
310829,IG6579,130.0,walking-shoes,40 2/3,15,10/01/2025,DE
310830,IG6579,130.0,walking-shoes,41 1/3,15,10/01/2025,DE
310831,IG6579,130.0,walking-shoes,42,15,10/01/2025,DE
310832,IG6579,130.0,walking-shoes,42 2/3,15,10/01/2025,DE
310833,IG6579,130.0,walking-shoes,43 1/3,15,10/01/2025,DE
310834,IG6579,130.0,walking-shoes,44,15,10/01/2025,DE
310835,IG6579,130.0,walking-shoes,44 2/3,15,10/01/2025,DE
310836,IG6579,130.0,walking-shoes,45 1/3,15,10/01/2025,DE
310837,IG6579,130.0,walking-shoes,46,15,10/01/2025,DE
310838,IG6579,130.0,walking-shoes,46 2/3,11,10/01/2025,DE
310839,IG6579,130.0,walking-shoes,47 1/3,9,10/01/2025,DE
310840,IG6579,130.0,walking-shoes,48,4,10/01/2025,DE
310841,IG6579,130.0,walking-shoes,49 1/3,3,10/01/2025,DE
310842,IG6579,130.0,walking-shoes,50 2/3,0,10/01/2025,DE
310843,IF6520,65.0,walking-shoes,28,14,10/01/2025,DE
310844,IF6520,65.0,walking-shoes,28 1/2,9,10/01/2025,DE
310845,IF6520,65.0,walking-shoes,29,12,10/01/2025,DE
310846,IF6520,65.0,walking-shoes,30,15,10/01/2025,DE
310847,IF6520,65.0,walking-shoes,30 1/2,7,10/01/2025,DE
310848,IF6520,65.0,walking-shoes,31,15,10/01/2025,DE
310849,IF6520,65.0,walking-shoes,31 1/2,9,10/01/2025,DE
310850,IF6520,65.0,walking-shoes,32,11,10/01/2025,DE
310851,IF6520,65.0,walking-shoes,33,15,10/01/2025,DE
310852,IF6520,65.0,walking-shoes,33 1/2,4,10/01/2025,DE
310853,IF6520,65.0,walking-shoes,34,15,10/01/2025,DE
310854,IF6520,65.0,walking-shoes,35,15,10/01/2025,DE
310855,IF6520,65.0,walking-shoes,35 1/2,6,10/01/2025,DE
310856,IF6520,65.0,walking-shoes,36,15,10/01/2025,DE
310857,IF6520,65.0,walking-shoes,36 2/3,9,10/01/2025,DE
310858,IF6520,65.0,walking-shoes,37 1/3,14,10/01/2025,DE
310859,IF6520,65.0,walking-shoes,38,7,10/01/2025,DE
310860,IF6520,65.0,walking-shoes,38 2/3,4,10/01/2025,DE
310861,IF6520,65.0,walking-shoes,39 1/3,0,10/01/2025,DE
310862,IF6520,65.0,walking-shoes,40,0,10/01/2025,DE
310878,IH3546,75.0,walking-shoes,38 2/3,0,10/01/2025,DE
310879,IH3546,75.0,walking-shoes,39 1/3,0,10/01/2025,DE
310880,IH3546,75.0,walking-shoes,40,1,10/01/2025,DE
310881,IH3546,75.0,walking-shoes,40 2/3,0,10/01/2025,DE
310882,IH3546,75.0,walking-shoes,41 1/3,0,10/01/2025,DE
310883,IH3546,75.0,walking-shoes,42,1,10/01/2025,DE
310884,IH3546,75.0,walking-shoes,42 2/3,0,10/01/2025,DE
310885,IH3546,75.0,walking-shoes,43 1/3,0,10/01/2025,DE
310886,IH3546,75.0,walking-shoes,44,2,10/01/2025,DE
310887,IH3546,75.0,walking-shoes,44 2/3,1,10/01/2025,DE
310888,IH3546,75.0,walking-shoes,45 1/3,1,10/01/2025,DE
310889,IH3546,75.0,walking-shoes,46,3,10/01/2025,DE
310890,IH3546,75.0,walking-shoes,46 2/3,0,10/01/2025,DE
310891,IH3546,75.0,walking-shoes,47 1/3,0,10/01/2025,DE
310892,IH3546,75.0,walking-shoes,48,0,10/01/2025,DE
310893,IH3546,75.0,walking-shoes,49 1/3,0,10/01/2025,DE
310894,IH3546,75.0,walking-shoes,50 2/3,0,10/01/2025,DE
310895,GW6511,40.0,walking-shoes,28,15,10/01/2025,DE
310896,GW6511,40.0,walking-shoes,28 1/2,14,10/01/2025,DE
310897,GW6511,40.0,walking-shoes,29,5,10/01/2025,DE
310898,GW6511,40.0,walking-shoes,30,15,10/01/2025,DE
310899,GW6511,40.0,walking-shoes,30 1/2,15,10/01/2025,DE
310900,GW6511,40.0,walking-shoes,31,15,10/01/2025,DE
310901,GW6511,40.0,walking-shoes,31 1/2,15,10/01/2025,DE
